beta_true,sample_size,offset_value,sim_id,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
2.0,5,0,11,1747.6536401132807,1847.190796199453,1947.7622059335629,1990.9869732945672,2346.712045020612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,12,1395.351454154226,1873.6044781650394,1927.6848737917446,2051.310118288109,2073.8240008142893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,13,1582.5090855651313,1620.2683652748276,2034.6830314347865,2318.5715497398123,2450.598321065002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,14,1536.2685625556514,1594.5158709845946,2029.691228397079,2226.3952351680655,2574.0675859043017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,15,1221.6030011577311,1474.01808797968,1537.1627256591423,1676.930030663129,1807.894290850374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,16,1705.9895806595362,1939.295841180318,2043.559012547263,2272.436847848173,2641.4280348301654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,17,1467.3502367081549,2057.219544669836,2072.239427422288,2306.782218897749,2632.273244866232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,18,1317.3908818498057,1395.901743633326,1863.4989041285194,1989.2308221186313,2081.4264832793524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,19,1320.453550555946,1427.3874750497196,1852.3566661933912,2379.353798551987,2493.5852937438785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,20,1312.4157839946567,1424.2146954868012,1696.4352558181504,2016.9067249321977,2160.056756079911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,21,1182.631281507211,1343.908731524234,1591.1540163524278,1813.825355631922,2734.696145692126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,22,1210.423083237881,1250.4416778660566,1370.9203040139766,1706.1567189015423,1712.0837974475464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,23,1378.0697371013935,1697.119365899203,1955.2804436778433,2531.4448241225923,2849.5674991111455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,24,1194.2860330622452,1200.5813767860723,1534.8812470849446,1840.9671801097493,1968.2122848732488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,25,1167.8547252893295,1403.6647672805675,1801.6563373899835,2044.9741317957657,2130.158905951559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,26,1485.5292820536029,1795.2153389598698,1862.5281702901652,2171.614012079008,2699.863816653262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,27,1475.7268671322563,1552.1968863854645,1665.822651874619,1840.5657365009213,2519.726941660144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,28,1476.327226632561,1570.509987198089,1653.6375968808766,1681.2942969397873,2333.3385772180936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,29,1142.1682609496952,1313.0206516218575,2026.860086137218,2457.9268417899407,2975.327187098791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,30,1038.86790781078,1490.0529293144707,1587.6595124307046,1760.9336869175756,1980.4675889238786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,31,1195.1743068068236,1301.631810785042,2170.998200659753,2211.7596064876684,2747.6252773885126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,32,1233.7489170196409,1457.391429655805,1467.7039287075272,2466.699170442,2502.3191902180597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,33,1236.7091938481021,1667.148099395582,1877.5432830388545,2169.202118950152,2565.417385181933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,34,1227.1876742748614,1441.4677759463445,1621.9996927280022,1661.2681702628138,1919.6530011818022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,35,1143.0791457513283,1240.8486167133453,1785.9654920501407,2077.7162549066916,2396.216414737357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,36,1427.0248515023375,1759.7937509242288,1786.1469216741207,2142.9581345681395,2427.8086625443175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,37,1408.9589858155286,1440.5134215382745,1789.43523045697,2481.566590202776,2568.8543374037854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,38,1433.4068882765755,1441.3030209141607,1477.5830634976476,1735.8288181916696,2867.4227347031265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,39,1326.4264056910056,1332.5283442414907,1334.7985113764512,1564.2856740992252,1924.987459494872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,40,1671.7589436818457,1866.0860995329917,1972.879732439329,2316.019387797851,2561.088525398328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,41,1260.3813797451783,1622.3056260800538,1772.3300807647306,2069.8320260606147,3065.237939346437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,42,1644.6813162583035,1689.4659271741934,1852.0191587681622,1914.2710888584638,2097.6296597557225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,43,1297.1912509062824,1759.5110410884379,1904.9568717257832,1919.0777828431014,3731.9542156205034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,44,1831.881125773396,1886.9614722335514,1918.560156190973,2297.166956473171,2809.1114103406017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,45,1179.0539930322693,1550.665890017959,1729.1846656525695,2352.6076320248267,2454.6820300312966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,46,1234.760840583555,1433.038651749389,1488.1960782096232,1554.2213161253142,1712.3925534164555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,47,1729.6043136311232,1836.830736185961,2080.6048175143233,2337.124511639204,2543.133071099431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,48,1530.4353221631832,1583.2840679962483,1665.6593509017857,1742.827318353992,1747.7433348846616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,49,1366.9202238933608,2001.425404182382,2062.761341729577,2095.697284989603,3166.33795193345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,50,1775.1324332184133,1826.2367001063592,2027.5405988363837,2230.714230867855,2402.2314588545873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,51,1198.2561226119221,1279.8288859093118,1776.1861312709784,1854.4788972171318,2098.9307394968964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,52,1753.2190780203662,2193.293586671132,2429.7252742321252,2625.588775661796,3288.7658845572423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,53,1752.379568150609,1920.9287633561557,2084.579180723431,2661.863598762321,3034.9409726811946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,54,1471.2000678154914,1530.766936804957,1684.043434889135,2011.1836939851473,2064.08901774437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,55,1516.4115671517732,1522.7609278151328,1669.2982009226298,1988.094579612221,2289.1543806991617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,56,1415.7376854547094,1678.9218260264115,1810.4759194036483,2348.7288674467104,2442.4350297834594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,57,1142.3457699387077,1287.4394057441716,1309.973906481865,1732.353825692027,2659.5883429692967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,58,1432.3965134305797,1476.578082916644,1529.1664530090554,1570.433103975131,1572.451815070162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,59,1128.0452576484186,1216.501496543875,1390.9656895951766,1537.4209765816513,2600.55017699338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,60,1172.74043917091,1284.1928320567238,1427.2585765895976,1975.5854642484192,2700.9463573329103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,61,1105.0886729772851,1543.6601192358553,1977.6836718564923,2253.500329929454,2652.160066809438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,62,1435.7371424288935,2165.8402606610975,2374.522356655866,2631.265117439511,2785.469438266633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,63,1134.5510229491128,1393.0203599094918,1529.967712353077,1700.4586693542146,1742.5566594180468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,64,1468.8060414004165,1823.2711450288223,1882.861063847417,2039.945608852703,2174.41470721526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,65,1185.7759667275363,1844.8824791818013,1859.943878506607,2047.4217529314892,2713.972728507226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,66,1762.6069882625477,1930.252083193158,2335.666905115947,2689.3866353576286,2698.9337632809575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,67,1509.2506896422606,1819.6760445975333,2025.7192917324487,2071.3889158709926,2663.312234581388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,68,1491.3088012307621,1545.3834331537655,1584.631004306695,2448.6280417324033,2466.4785045238227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,69,1535.7549324566232,1756.8345494840437,1816.9938460913932,1896.026575067462,2067.1420848240505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,70,1656.4639508207401,1901.905864530302,2066.103847666488,2087.572663400587,2096.949045440241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,71,1218.4358409495228,1229.958471602221,1528.5984136919424,1950.6041883350886,2671.880539238743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,72,1107.9801584702952,1383.4526451310667,1408.359121570457,1822.023591968544,2006.0430568211386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,73,1417.369937254854,1494.7916901671344,2291.8473648595477,2316.3693898888114,2977.2101453570062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,74,1731.452553730625,1761.0834542556477,1895.3791289463288,2073.991664697989,2281.6714085549265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,75,1286.7433965507707,1426.9216658969808,1519.8133876646143,2039.8751939574413,2858.120422746603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,76,1276.8167479311414,1888.698764003974,2133.6530192498085,2181.251676510932,2844.2649931088777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,77,1519.0728223693322,1560.9451204001693,1579.3404744407258,1616.8002481816543,1861.6010173362433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,78,1542.5001889508449,1655.0639700338772,1860.107173244832,2511.275063801705,2847.089382995615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,79,1096.3154959769122,1748.1390675504822,1751.5716772380522,1854.7852553318596,1913.0480425577734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,80,1780.9731307665602,1878.0830232961282,1993.1862029730414,2591.1474488300837,2662.05029745349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,81,1254.850084874924,1550.4829110050787,1680.8687351019591,2156.4673687236673,2841.6903840900304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,82,1463.1288789234509,1530.9089248397104,1718.4804417599235,2141.8407455391416,2252.0625307567107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,83,1813.66112162964,2041.5556260435744,2140.8437159798996,2310.2408689834365,2482.1533408185487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,84,1547.9964518037075,1554.6475087688568,2096.741768925777,2270.2909678893675,2438.654784628665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,85,1727.8169808980483,1856.2036747299453,1898.3065063093977,1990.065100036651,1993.7334349466798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,86,1242.104607911218,1442.4072704409534,1784.7781266791308,1802.9466557011729,2464.0026032691553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,87,1227.4877622251668,1258.8540695037368,1531.636718499884,2571.5238566192083,3093.988887601923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,88,1336.0653139622643,1399.38962977251,1610.8695795586682,1656.5633539296011,2927.094554896158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5,0,89,2008.3778278315517,2060.7445913398196,2237.5442147317035,2263.3649539423177,2598.1980551231404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
