beta_true,sample_size,offset_value,sim_id,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
1.5,5,0,11,1273.2859008436562,1642.6793814968673,1793.5884052006486,2041.2847158152686,2310.270716593981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,12,1433.8256318360643,1458.871421241139,1757.4736633764626,2004.4041663000344,2586.32575881748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,13,1081.1170568149234,1779.5639525704419,1924.2958071193475,2384.032940700981,2582.811242082944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,14,1378.1470721022888,1474.7368613095894,1475.343383748985,1731.114886694374,2821.359125780111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,15,2151.6015100611144,2354.921749484029,2521.409271724746,2704.9731005823423,2974.1943745945227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,16,1424.559165197934,1943.5820148823932,1988.4082118231715,2406.585644442368,2957.1311910184477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,17,1194.9536289093498,2563.196675112978,2590.824013117771,3042.916500530592,3275.2382808099555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,18,1380.4379731333784,1725.4940025117057,2081.4204785636534,3380.3619278127,3471.087722760622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,19,1173.98467620132,1498.5563623789942,1874.0413241871229,2033.11049879305,2377.696930651681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,20,1127.0639111921487,1667.3703414020329,1704.0265220416072,1816.0846253227091,1974.1801869279261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,21,1081.6837526469092,1250.8275751769047,1635.839947374176,1983.4259498933852,2261.660793451921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,22,1731.3492458246278,1783.1877480338553,1851.6835662579838,2085.1776905897354,2715.7039391084218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,23,1418.278628936714,1907.9268669479075,2605.511819189769,2741.3239679816297,3884.750578203392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,24,1826.4478692436444,1852.8711604494742,1956.5419760403265,2643.2434107041286,4153.1965638876245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,25,1462.3515803015136,1910.9560204546929,2199.4483656514103,2414.20328346967,2681.406231461537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,26,1194.6033738889234,1249.2268317117282,2028.6302705374078,2535.1462483195232,3680.466349487138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,27,1718.5638556304825,2035.6618640206116,2036.0940612260913,2046.7147067088001,2084.3581316317923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,28,1110.9052707722233,1168.772445129333,1187.662767996037,1205.8424257074894,2694.485551125912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,29,1242.1840390750972,2195.3114507795976,2276.1160164680823,2287.4675221512107,3042.093895629795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,30,1642.8394916248403,1957.826484160382,2329.5486915507563,2427.4146133781305,2953.27431672897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,31,1137.7262254302027,1609.1681895899533,1796.8740246454083,1856.7172622158737,2263.510411986392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,32,1300.2291836917325,1541.2635465828948,1777.9313587824565,2067.6862915766924,2122.688547907182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,33,1311.1247237259201,1575.656296765235,1951.3566086637697,1957.2161111532178,2249.411187261284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,34,1464.585977605022,2094.5811619711403,2694.148380084838,3870.6561813030617,4218.143954005707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,35,1180.4008554824647,1807.5677343864743,1884.9839065220103,2041.2786431940856,2216.6782619446485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,36,1076.128462759219,1113.518244790345,1354.7734766519502,1698.270001629754,2376.7733417098907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,37,1366.9923828948497,1541.0156516051743,1865.3836922813466,2127.943186845945,2301.7418185356955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,38,1134.6338098379679,1136.606779408579,1347.535464581236,1859.1054994907881,2023.0969442974579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,39,1662.4331811325364,1782.3966802765826,1891.6453067326122,2221.0047669780965,2864.379099274578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,40,1248.121426397344,1740.8463572726891,2037.669370426638,2182.001673822467,3013.808052388402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,41,1166.4519249248835,1675.5724100808839,1791.2256955742969,2370.8171854047214,3479.6346492177186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,42,1356.2389122745776,1404.1967695084852,1962.626749937354,2152.336204067165,2177.652974710766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,43,1154.540340004968,1325.1730501244597,1855.6149346510413,2154.256990796016,2389.518156722379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,44,1637.5832457487218,1774.739702976544,1850.2849612749555,2011.9443194281232,2143.7505152822887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,45,1612.5745949880843,1668.2582689428305,2486.5333727338502,2550.8547412677926,2850.9776719279134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,46,1527.2111694799592,1704.8027637272926,1801.1777157527517,1844.100316015537,3224.101571696522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,47,1567.938424105909,2053.787554745166,2346.21903785437,2483.256032764028,2777.5147670551423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,48,1622.9314195944182,1848.6606121107898,1858.014370053507,2168.783057961591,2916.2879330012124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,49,1947.008357954969,1957.78384525078,1975.3182599663623,2316.6309544597625,3521.3764825345943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,50,1437.6667230966184,1723.5492041027746,2450.884308632927,2672.3797432097035,2718.0627489769004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,51,1217.4982990879075,1541.8362008294034,1790.0540891517262,2171.6161450581867,2665.618162123922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,52,1178.99168663183,1245.9569386165201,1687.9117046401716,2140.401262617517,2452.5094152557103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,53,1124.9279614817233,1193.9813489349713,1744.1313775927174,1920.2175465184598,2320.1299836796948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,54,1442.8597808048205,1445.2211846498137,1673.0055241587131,1932.6388405169687,2321.3858407058706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,55,1478.1330181051635,1909.6236910746761,1964.7945436564269,2273.723794369868,3257.684805610256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,56,1021.0444866477269,1278.4006176607827,1349.267857406252,1526.1574597117803,1588.052128677411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,57,1266.7319199200658,1791.6912787805454,2270.999011541358,2598.19135977279,2817.4941385076622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,58,1079.0323597956142,1274.2665877783447,1330.3139461049095,1568.870048145139,2175.2888549607624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,59,1331.2881336989144,1831.6089745092963,1927.2589252596,1985.3161821541462,2424.076399232694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,60,1379.7503000164597,1989.1082699614303,2514.6082220499093,2805.2945479405807,3132.5403235985964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,61,1678.5792928366045,1801.6318647115659,1930.9632019763644,1988.0007194969412,2487.1895528847813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,62,1290.1646177117095,1835.1281742074868,1904.7611983210504,2068.9920097108397,2099.6238279509053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,63,1486.485915633089,1528.980313078362,2046.50932479451,2445.900033861374,2642.0872434558787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,64,1435.6888552522387,1499.9016887129892,2039.7829319176233,2312.7255536677785,2831.0400108441295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,65,1134.1016691889768,1369.5953956457552,1436.6577357676329,1594.3720446181342,1752.4414623863377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,66,1628.6337911701194,1919.8913447744906,2058.4963160798543,2378.843521232082,2936.254598816602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,67,1362.6797346584053,2077.011261383849,2097.4608341594694,2428.6887402453417,2921.869152306913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,68,1216.50067828715,1290.7032492340236,1822.2724147684976,1985.6669303783838,2110.016244571667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,69,1219.2906511425135,1321.9306952710301,1808.1559028965269,2535.44489068063,2707.287674577975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,70,1211.987680583014,1318.7481054646641,1617.3161863392165,2022.6055823407755,2218.911899880905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,71,1103.617606316225,1240.9485237116596,1496.136135384188,1759.8157450951426,3084.3207466595136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,72,1125.15777671194,1157.8612265920658,1266.5062976837285,1628.8322320444154,1635.879472699664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,73,1273.3773653587893,1618.1248403093336,1940.8228342070688,2765.232057470953,3270.3540079936083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,74,1112.526663327619,1117.4142506217133,1434.186679737551,1793.7895847396376,1957.842533791961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,75,1092.592987223442,1298.3283045060775,1744.7050637320997,2060.410581817493,2177.206583769219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,76,1381.610722945898,1736.7378767644404,1821.0401289903307,2235.1302057019084,3028.704719122751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,77,1371.3729257090513,1453.0282361037553,1581.4040975384232,1793.2843943545736,2747.2461153885065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,78,1371.9979458234718,1473.1705088042154,1567.2607038577514,1599.48686413829,2467.5309172586476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,79,1074.1999366835144,1212.5350957052074,2035.9728271584736,2653.1577943144716,3478.479825512498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,80,1013.16603136304,1386.3586614201363,1492.2295633865556,1694.6975191348142,1974.0419373833074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,81,1113.213146494927,1202.2877210651034,2234.264686695462,2291.879366375576,3105.0597314804354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,82,1143.990158542934,1352.4120071927523,1363.0457502294353,2666.4337848295827,2720.612022431434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,83,1146.4266641418862,1582.9478042748824,1840.1523796279535,2231.7411720458003,2817.6358096714057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,84,1138.626530581152,1336.1491454111851,1530.9499206050737,1576.1074502916745,1894.3317655128703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,85,1074.8344868047614,1149.8507341946402,1725.3338932860552,2104.94139565477,2560.5235224510916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,86,1321.5665506445296,1693.3102534100037,1725.5571467146833,2195.016120546943,2607.7802272712584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,87,1303.5565955684156,1335.180589167117,1729.6064621718576,2688.994497195479,2822.9587029858453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,88,1327.9903597930902,1335.9818887543652,1373.3062170274643,1664.3073489252863,3299.6241227487894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5,0,89,1224.757250506109,1230.376526796553,1232.4759464168912,1466.2999471632688,1901.2552199623237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
