fit_id,n,fold,seed,route,converged,nan_flag,best_epoch,stopped_epoch,best_val_loss,last_train_loss,rrmse_x95,n_test,n_nonfinite,n_illegal,n_support_viol,support_legality_ok,sample_bytes_sha,evidence_sha256,runtime_s,init_param_sha,batch_order_sha,network_sha,scaler_sha,train_rows_sha,val_rows_sha,test_rows_sha
n7_f2_s3407_rP,7,2,3407,P,True,False,93,113,0.07961037174130688,0.08183867592374146,0.1993451457641228,2400,0,0,0,True,fb235847fed0c13936be060587d5725b6701e29ff1630564d5fa3876f1cb70ef,be21dd40625246ab90dd42e098882b8301f4da1538e647a1c4942d5e4e93ae44,12.99921703338623,64a2a2f4b5a1a294ac7f6369c1df943f0765eda8b185e2d0ef04a4dac65838cf,d8cd616900d854408341df6d0017855a883ca7f1391e08f44452ad7b34dd2780,d0520e47ccc3ac5c92bc1e2d3cdb1f947bf00e6c01d2dd3837559c4f531f1aa3,c15d3c8abae61209cab43f711bbc68e09d0c81ddfec60e0c3bbdd5662c75947a,8264251267146a2f4a074b1b66a469ec168b4659799de8cd0999710f7fbb75aa,8adb6dc5fd68033226692992f4f68a55c06d0dddaada419bc72e2df50d2aae6c,049d435e17b207702cef3e472fe3bb45c32b79109266ad5901a0d3d362df3245
n7_f2_s3407_rQ,7,2,3407,Q,True,False,61,81,0.04331420718993655,0.04230566315704371,0.18114247444656636,2400,0,0,0,True,fb235847fed0c13936be060587d5725b6701e29ff1630564d5fa3876f1cb70ef,b9546a42fd2fb91adacc8eb60e0eb9699fb0ccc0fd9f44882785ca65330d77a2,9.262892484664917,64a2a2f4b5a1a294ac7f6369c1df943f0765eda8b185e2d0ef04a4dac65838cf,d8cd616900d854408341df6d0017855a883ca7f1391e08f44452ad7b34dd2780,d0520e47ccc3ac5c92bc1e2d3cdb1f947bf00e6c01d2dd3837559c4f531f1aa3,c15d3c8abae61209cab43f711bbc68e09d0c81ddfec60e0c3bbdd5662c75947a,8264251267146a2f4a074b1b66a469ec168b4659799de8cd0999710f7fbb75aa,8adb6dc5fd68033226692992f4f68a55c06d0dddaada419bc72e2df50d2aae6c,049d435e17b207702cef3e472fe3bb45c32b79109266ad5901a0d3d362df3245
n7_f3_s42_rP,7,3,42,P,True,False,93,113,0.07587880470553733,0.07942635747393428,0.1533302897969977,2400,0,0,0,True,02d32a75f37a8b84a52dfe60a78e110749022ba449960053268690c69bb24856,32d9a9c393b7f48c83b8bd61040ae5bb83f05993472dab35e9c37ffc9754efd2,13.429538488388062,902d70c901bd0a4a645c69e67728048e30e07ef25ec94427086f3264603f9e8e,24d4cd7d49534ec374f60148b884a8117fa5a38f42ec99d01a9872b95a523406,d0520e47ccc3ac5c92bc1e2d3cdb1f947bf00e6c01d2dd3837559c4f531f1aa3,f41b5e4f4982016e452315eec75d29a59e1b9d30ad81fdce8e84986dbbc285dd,225d5957e6524db3d4fe0459e89324dc533a031ca8aa2e35d2437cc1d5281ce6,1c79c5d01f2c7c6cbbb7fc19eb236c933c0dbfba1e7dcc1a2a16985ea6727a95,01af2420ead3a203656ec737fd8fb7dfa9fce71a904bac94c1cc8cb90b7cd262
n7_f3_s42_rQ,7,3,42,Q,True,False,48,68,0.04568580307518048,0.0396895091687669,0.1791209110320177,2400,0,0,0,True,02d32a75f37a8b84a52dfe60a78e110749022ba449960053268690c69bb24856,cce3f5c48e23ba6df49c72c6a8559d413bcea5fe3d56f022ae4c715a66d02e55,8.778929233551025,902d70c901bd0a4a645c69e67728048e30e07ef25ec94427086f3264603f9e8e,24d4cd7d49534ec374f60148b884a8117fa5a38f42ec99d01a9872b95a523406,d0520e47ccc3ac5c92bc1e2d3cdb1f947bf00e6c01d2dd3837559c4f531f1aa3,f41b5e4f4982016e452315eec75d29a59e1b9d30ad81fdce8e84986dbbc285dd,225d5957e6524db3d4fe0459e89324dc533a031ca8aa2e35d2437cc1d5281ce6,1c79c5d01f2c7c6cbbb7fc19eb236c933c0dbfba1e7dcc1a2a16985ea6727a95,01af2420ead3a203656ec737fd8fb7dfa9fce71a904bac94c1cc8cb90b7cd262
n7_f3_s2026_rP,7,3,2026,P,True,False,109,129,0.07552648030472811,0.0769325486735262,0.15309731177963262,2400,0,0,0,True,02d32a75f37a8b84a52dfe60a78e110749022ba449960053268690c69bb24856,13858bbdda01317b54790e0b15dd29c6d6298054ef436efc31a78724eac05039,14.339736223220825,d342c8583a8649af6181faa989255a17c215bcb47881225b6743df412acf6d6a,ece16abf335b36a0b316ae98f68d9cafdabb7880802a13762068168e778e510f,d0520e47ccc3ac5c92bc1e2d3cdb1f947bf00e6c01d2dd3837559c4f531f1aa3,f41b5e4f4982016e452315eec75d29a59e1b9d30ad81fdce8e84986dbbc285dd,225d5957e6524db3d4fe0459e89324dc533a031ca8aa2e35d2437cc1d5281ce6,1c79c5d01f2c7c6cbbb7fc19eb236c933c0dbfba1e7dcc1a2a16985ea6727a95,01af2420ead3a203656ec737fd8fb7dfa9fce71a904bac94c1cc8cb90b7cd262
n7_f3_s2026_rQ,7,3,2026,Q,True,False,86,106,0.04572220471998069,0.03900865919521378,0.19500030449899627,2400,0,0,0,True,02d32a75f37a8b84a52dfe60a78e110749022ba449960053268690c69bb24856,b2a59f0422fe15a31c7e53e26d88c2ad9116850a9c06fb64806e747b34a0fc85,11.874974966049194,d342c8583a8649af6181faa989255a17c215bcb47881225b6743df412acf6d6a,ece16abf335b36a0b316ae98f68d9cafdabb7880802a13762068168e778e510f,d0520e47ccc3ac5c92bc1e2d3cdb1f947bf00e6c01d2dd3837559c4f531f1aa3,f41b5e4f4982016e452315eec75d29a59e1b9d30ad81fdce8e84986dbbc285dd,225d5957e6524db3d4fe0459e89324dc533a031ca8aa2e35d2437cc1d5281ce6,1c79c5d01f2c7c6cbbb7fc19eb236c933c0dbfba1e7dcc1a2a16985ea6727a95,01af2420ead3a203656ec737fd8fb7dfa9fce71a904bac94c1cc8cb90b7cd262
n7_f3_s3407_rP,7,3,3407,P,True,False,193,213,0.07410794444955389,0.07586836483048544,0.1575191932505963,2400,0,0,0,True,02d32a75f37a8b84a52dfe60a78e110749022ba449960053268690c69bb24856,b2a81ca645a2668589835520c662e19e77600bcdbd10f3bc221c60229cca112d,23.25124168395996,64a2a2f4b5a1a294ac7f6369c1df943f0765eda8b185e2d0ef04a4dac65838cf,d8cd616900d854408341df6d0017855a883ca7f1391e08f44452ad7b34dd2780,d0520e47ccc3ac5c92bc1e2d3cdb1f947bf00e6c01d2dd3837559c4f531f1aa3,f41b5e4f4982016e452315eec75d29a59e1b9d30ad81fdce8e84986dbbc285dd,225d5957e6524db3d4fe0459e89324dc533a031ca8aa2e35d2437cc1d5281ce6,1c79c5d01f2c7c6cbbb7fc19eb236c933c0dbfba1e7dcc1a2a16985ea6727a95,01af2420ead3a203656ec737fd8fb7dfa9fce71a904bac94c1cc8cb90b7cd262
n7_f3_s3407_rQ,7,3,3407,Q,True,False,60,80,0.04554380713703286,0.03861071991935878,0.20183706247785962,2400,0,0,0,True,02d32a75f37a8b84a52dfe60a78e110749022ba449960053268690c69bb24856,6d8009694acf538ed5d4210b20ddcde20f10e32b603f0c515c348a0dcdc19a01,9.769806623458862,64a2a2f4b5a1a294ac7f6369c1df943f0765eda8b185e2d0ef04a4dac65838cf,d8cd616900d854408341df6d0017855a883ca7f1391e08f44452ad7b34dd2780,d0520e47ccc3ac5c92bc1e2d3cdb1f947bf00e6c01d2dd3837559c4f531f1aa3,f41b5e4f4982016e452315eec75d29a59e1b9d30ad81fdce8e84986dbbc285dd,225d5957e6524db3d4fe0459e89324dc533a031ca8aa2e35d2437cc1d5281ce6,1c79c5d01f2c7c6cbbb7fc19eb236c933c0dbfba1e7dcc1a2a16985ea6727a95,01af2420ead3a203656ec737fd8fb7dfa9fce71a904bac94c1cc8cb90b7cd262
n7_f4_s42_rP,7,4,42,P,True,False,89,109,0.07690387865166515,0.07826948596160829,0.22218833845621158,2400,0,0,0,True,0c498f56073059c730e2937da3078cba776775ea6ce4c7f4baa0d10ebaa94034,297dea5123a5250a1258ea98736e6929e2a0de67db6eeca5251a504b766dd4ff,13.603567361831665,902d70c901bd0a4a645c69e67728048e30e07ef25ec94427086f3264603f9e8e,24d4cd7d49534ec374f60148b884a8117fa5a38f42ec99d01a9872b95a523406,d0520e47ccc3ac5c92bc1e2d3cdb1f947bf00e6c01d2dd3837559c4f531f1aa3,d6e911d2a55cfdd4d61e784428a74a78d411e9398a0efed6642dd5b4aef40d24,c27336b2af4c6b7c0b556cb075f225eb15ab0da5d032bde1d6b172b1ca1fa4e2,0218d09bad4e9741017250704be38a23c7806d0a9c52208529c10459ef94b3b6,9f2ab76ce3c4103fbdcd369fe8047b168d445265d7100cb586e950c1dd55b675
n7_f4_s42_rQ,7,4,42,Q,True,False,90,110,0.0425151635591373,0.03355842223878507,0.27735224405594816,2400,0,0,0,True,0c498f56073059c730e2937da3078cba776775ea6ce4c7f4baa0d10ebaa94034,1915313a49ada0d74fe69ccab06882bccdf09f8ab38ad4b2bd79ecb81ea62397,13.05733871459961,902d70c901bd0a4a645c69e67728048e30e07ef25ec94427086f3264603f9e8e,24d4cd7d49534ec374f60148b884a8117fa5a38f42ec99d01a9872b95a523406,d0520e47ccc3ac5c92bc1e2d3cdb1f947bf00e6c01d2dd3837559c4f531f1aa3,d6e911d2a55cfdd4d61e784428a74a78d411e9398a0efed6642dd5b4aef40d24,c27336b2af4c6b7c0b556cb075f225eb15ab0da5d032bde1d6b172b1ca1fa4e2,0218d09bad4e9741017250704be38a23c7806d0a9c52208529c10459ef94b3b6,9f2ab76ce3c4103fbdcd369fe8047b168d445265d7100cb586e950c1dd55b675
n7_f4_s2026_rP,7,4,2026,P,True,False,50,70,0.07867352918115482,0.07808691183970744,0.214939439325312,2400,0,0,0,True,0c498f56073059c730e2937da3078cba776775ea6ce4c7f4baa0d10ebaa94034,4a8652ae5d6a41663ddc100255830f3b0bdb2491264a9e083a14780e7da3ef85,7.788179636001587,d342c8583a8649af6181faa989255a17c215bcb47881225b6743df412acf6d6a,ece16abf335b36a0b316ae98f68d9cafdabb7880802a13762068168e778e510f,d0520e47ccc3ac5c92bc1e2d3cdb1f947bf00e6c01d2dd3837559c4f531f1aa3,d6e911d2a55cfdd4d61e784428a74a78d411e9398a0efed6642dd5b4aef40d24,c27336b2af4c6b7c0b556cb075f225eb15ab0da5d032bde1d6b172b1ca1fa4e2,0218d09bad4e9741017250704be38a23c7806d0a9c52208529c10459ef94b3b6,9f2ab76ce3c4103fbdcd369fe8047b168d445265d7100cb586e950c1dd55b675
n7_f4_s2026_rQ,7,4,2026,Q,True,False,74,94,0.04293969565287187,0.031783120322453604,0.2782499410692515,2400,0,0,0,True,0c498f56073059c730e2937da3078cba776775ea6ce4c7f4baa0d10ebaa94034,88ea6984620a26ca99f6e51317ebfdd7e67a3c0df4574bcfa54602f132ef1789,11.04843020439148,d342c8583a8649af6181faa989255a17c215bcb47881225b6743df412acf6d6a,ece16abf335b36a0b316ae98f68d9cafdabb7880802a13762068168e778e510f,d0520e47ccc3ac5c92bc1e2d3cdb1f947bf00e6c01d2dd3837559c4f531f1aa3,d6e911d2a55cfdd4d61e784428a74a78d411e9398a0efed6642dd5b4aef40d24,c27336b2af4c6b7c0b556cb075f225eb15ab0da5d032bde1d6b172b1ca1fa4e2,0218d09bad4e9741017250704be38a23c7806d0a9c52208529c10459ef94b3b6,9f2ab76ce3c4103fbdcd369fe8047b168d445265d7100cb586e950c1dd55b675
n7_f4_s3407_rP,7,4,3407,P,True,False,98,118,0.07653788220746112,0.07731866579230313,0.21734390571798717,2400,0,0,0,True,0c498f56073059c730e2937da3078cba776775ea6ce4c7f4baa0d10ebaa94034,b0e13fac30cd56eebdb5258a6f0474ee010734ebac8f2578bc55e04ce325f10c,13.807716369628906,64a2a2f4b5a1a294ac7f6369c1df943f0765eda8b185e2d0ef04a4dac65838cf,d8cd616900d854408341df6d0017855a883ca7f1391e08f44452ad7b34dd2780,d0520e47ccc3ac5c92bc1e2d3cdb1f947bf00e6c01d2dd3837559c4f531f1aa3,d6e911d2a55cfdd4d61e784428a74a78d411e9398a0efed6642dd5b4aef40d24,c27336b2af4c6b7c0b556cb075f225eb15ab0da5d032bde1d6b172b1ca1fa4e2,0218d09bad4e9741017250704be38a23c7806d0a9c52208529c10459ef94b3b6,9f2ab76ce3c4103fbdcd369fe8047b168d445265d7100cb586e950c1dd55b675
n7_f4_s3407_rQ,7,4,3407,Q,True,False,62,82,0.04321150565000796,0.03220825545496711,0.27191045042222706,2400,0,0,0,True,0c498f56073059c730e2937da3078cba776775ea6ce4c7f4baa0d10ebaa94034,0754e13c67df6f01cde9b895e791996783d3a1f53ed967472e5bc5ddcc799acb,9.351022243499756,64a2a2f4b5a1a294ac7f6369c1df943f0765eda8b185e2d0ef04a4dac65838cf,d8cd616900d854408341df6d0017855a883ca7f1391e08f44452ad7b34dd2780,d0520e47ccc3ac5c92bc1e2d3cdb1f947bf00e6c01d2dd3837559c4f531f1aa3,d6e911d2a55cfdd4d61e784428a74a78d411e9398a0efed6642dd5b4aef40d24,c27336b2af4c6b7c0b556cb075f225eb15ab0da5d032bde1d6b172b1ca1fa4e2,0218d09bad4e9741017250704be38a23c7806d0a9c52208529c10459ef94b3b6,9f2ab76ce3c4103fbdcd369fe8047b168d445265d7100cb586e950c1dd55b675
n7_f5_s42_rP,7,5,42,P,True,False,68,88,0.08226979732211369,0.08416471516977843,0.25744381836049923,2400,0,0,0,True,8a06b7f0cce1f8835a2dcf6586d36e39c39fa1118d22b6f9e8b2ba7b72be47ce,0b6d8f2b87ea6250222b1e0a56c7219aa8fb395a1039bbe38546d467cc0c5e93,11.134977102279663,902d70c901bd0a4a645c69e67728048e30e07ef25ec94427086f3264603f9e8e,24d4cd7d49534ec374f60148b884a8117fa5a38f42ec99d01a9872b95a523406,d0520e47ccc3ac5c92bc1e2d3cdb1f947bf00e6c01d2dd3837559c4f531f1aa3,6e9bae978c077fc9fd6ef13c6d24eebc6e51b87c3b6e6392f5046aeb5684133c,112091d4a94813b47a27800b6cea398db007a5752e18f250543db9d3e4239d47,92995c087cbc07170fc421e76c62ea629aab6f537b65600086f4db0d0f7556a0,2cc95138ec0ade8c2bdebe091d3b5ba58b41662b1db512db932469dbd677dde9
n7_f5_s42_rQ,7,5,42,Q,True,False,52,72,0.029191517839245864,0.03411548285064318,0.26060108931673315,2400,0,0,0,True,8a06b7f0cce1f8835a2dcf6586d36e39c39fa1118d22b6f9e8b2ba7b72be47ce,4a58b9758aaaa6a56badcecc2c5a76dd1d9ddf0f9c62f7db1e13295e236c7d0a,8.38900876045227,902d70c901bd0a4a645c69e67728048e30e07ef25ec94427086f3264603f9e8e,24d4cd7d49534ec374f60148b884a8117fa5a38f42ec99d01a9872b95a523406,d0520e47ccc3ac5c92bc1e2d3cdb1f947bf00e6c01d2dd3837559c4f531f1aa3,6e9bae978c077fc9fd6ef13c6d24eebc6e51b87c3b6e6392f5046aeb5684133c,112091d4a94813b47a27800b6cea398db007a5752e18f250543db9d3e4239d47,92995c087cbc07170fc421e76c62ea629aab6f537b65600086f4db0d0f7556a0,2cc95138ec0ade8c2bdebe091d3b5ba58b41662b1db512db932469dbd677dde9
n7_f5_s2026_rP,7,5,2026,P,True,False,103,123,0.0815962589857145,0.0827551107116601,0.2523663440920614,2400,0,0,0,True,8a06b7f0cce1f8835a2dcf6586d36e39c39fa1118d22b6f9e8b2ba7b72be47ce,8b93b5f40a9826567663f5be5b9913d0ecd95aeaee2f86173af2f5353421f313,14.524967908859253,d342c8583a8649af6181faa989255a17c215bcb47881225b6743df412acf6d6a,ece16abf335b36a0b316ae98f68d9cafdabb7880802a13762068168e778e510f,d0520e47ccc3ac5c92bc1e2d3cdb1f947bf00e6c01d2dd3837559c4f531f1aa3,6e9bae978c077fc9fd6ef13c6d24eebc6e51b87c3b6e6392f5046aeb5684133c,112091d4a94813b47a27800b6cea398db007a5752e18f250543db9d3e4239d47,92995c087cbc07170fc421e76c62ea629aab6f537b65600086f4db0d0f7556a0,2cc95138ec0ade8c2bdebe091d3b5ba58b41662b1db512db932469dbd677dde9
n7_f5_s2026_rQ,7,5,2026,Q,True,False,59,79,0.02917972053263237,0.03306749604047482,0.25407724055043235,2400,0,0,0,True,8a06b7f0cce1f8835a2dcf6586d36e39c39fa1118d22b6f9e8b2ba7b72be47ce,ee3213fdedce67536e908c145b1d989e4b1e0d68e7b956ab5f6e4579950940e5,9.040598392486572,d342c8583a8649af6181faa989255a17c215bcb47881225b6743df412acf6d6a,ece16abf335b36a0b316ae98f68d9cafdabb7880802a13762068168e778e510f,d0520e47ccc3ac5c92bc1e2d3cdb1f947bf00e6c01d2dd3837559c4f531f1aa3,6e9bae978c077fc9fd6ef13c6d24eebc6e51b87c3b6e6392f5046aeb5684133c,112091d4a94813b47a27800b6cea398db007a5752e18f250543db9d3e4239d47,92995c087cbc07170fc421e76c62ea629aab6f537b65600086f4db0d0f7556a0,2cc95138ec0ade8c2bdebe091d3b5ba58b41662b1db512db932469dbd677dde9
n7_f5_s3407_rP,7,5,3407,P,True,False,63,83,0.08137479560953519,0.08287416749009256,0.2553907481796674,2400,0,0,0,True,8a06b7f0cce1f8835a2dcf6586d36e39c39fa1118d22b6f9e8b2ba7b72be47ce,49c4cc87c172639a687a65bab0ee0fa21e09411a2e327ef49dc272fa1c8de060,9.13579797744751,64a2a2f4b5a1a294ac7f6369c1df943f0765eda8b185e2d0ef04a4dac65838cf,d8cd616900d854408341df6d0017855a883ca7f1391e08f44452ad7b34dd2780,d0520e47ccc3ac5c92bc1e2d3cdb1f947bf00e6c01d2dd3837559c4f531f1aa3,6e9bae978c077fc9fd6ef13c6d24eebc6e51b87c3b6e6392f5046aeb5684133c,112091d4a94813b47a27800b6cea398db007a5752e18f250543db9d3e4239d47,92995c087cbc07170fc421e76c62ea629aab6f537b65600086f4db0d0f7556a0,2cc95138ec0ade8c2bdebe091d3b5ba58b41662b1db512db932469dbd677dde9
